Id,Class
5795,3
5796,7
5797,7
5798,7
5799,2
5800,2
5801,2
5802,0
5803,0
5804,0
5805,2
5806,2
5807,2
5808,2
5809,2
5810,2
5811,4
5812,4
5813,6
5814,1
5815,8
5816,1
5817,0
5818,5
5819,5
5820,8
5821,8
5822,8
5823,7
5824,7
5825,7
5826,1
5827,1
5828,1
5829,3
5830,3
5831,3
5832,0
5833,0
5834,0
5835,1
5836,1
5837,1
5838,2
5839,2
5840,2
5841,8
5842,8
5843,8
5844,4
5845,4
5846,4
5847,2
5848,2
5849,2
5850,2
5851,2
5852,2
5853,9
5854,9
5855,9
5856,3
5857,3
5858,3
5859,7
5860,7
5861,7
5862,0
5863,0
5864,0
5865,2
5866,2
5867,2
5868,0
5869,0
5870,0
5871,8
5872,8
5873,8
5874,8
5875,8
5876,8
5877,0
5878,0
5879,0
5880,3
5881,3
5882,3
5883,0
5884,0
5885,0
5886,1
5887,1
5888,1
5889,8
5890,8
5891,8
5892,5
5893,4
5894,4
5895,2
5896,2
5897,2
5898,6
5899,0
5900,6
5901,2
5902,2
5903,2
5904,1
5905,0
5906,1
5907,0
5908,0
5909,0
5910,1
5911,1
5912,1
5913,9
5914,9
5915,9
5916,8
5917,8
5918,8
5919,5
5920,1
5921,8
5922,5
5923,5
5924,5
5925,0
5926,0
5927,0
5928,1
5929,4
5930,0
5931,1
5932,1
5933,1
5934,4
5935,4
5936,4
5937,9
5938,9
5939,9
5940,4
5941,4
5942,8
5943,6
5944,4
5945,1
5946,7
5947,7
5948,7
5949,7
5950,7
5951,7
5952,2
5953,2
5954,2
5955,8
5956,9
5957,1
5958,8
5959,8
5960,8
5961,9
5962,9
5963,9
5964,0
5965,3
5966,3
5967,8
5968,8
5969,8
5970,2
5971,2
5972,2
5973,1
5974,1
5975,1
5976,3
5977,3
5978,3
5979,3
5980,3
5981,3
5982,0
5983,0
5984,0
5985,1
5986,1
5987,1
5988,1
5989,1
5990,8
5991,2
5992,2
5993,2
5994,3
5995,3
5996,3
5997,7
5998,7
5999,7
6000,8
6001,5
6002,1
6003,2
6004,2
6005,2
6006,7
6007,7
6008,7
6009,2
6010,2
6011,2
6012,2
6013,2
6014,2
6015,8
6016,8
6017,8
6018,8
6019,8
6020,8
6021,0
6022,0
6023,0
6024,7
6025,2
6026,7
6027,2
6028,2
6029,2
6030,7
6031,7
6032,7
6033,2
6034,2
6035,2
6036,1
6037,1
6038,1
6039,0
6040,8
6041,0
6042,2
6043,2
6044,2
6045,0
6046,0
6047,0
6048,7
6049,7
6050,7
6051,6
6052,0
6053,6
6054,9
6055,9
6056,9
6057,7
6058,7
6059,7
6060,0
6061,0
6062,0
6063,0
6064,0
6065,0
6066,8
6067,9
6068,8
6069,2
6070,2
6071,2
6072,1
6073,1
6074,1
6075,0
6076,0
6077,0
6078,5
6079,5
6080,5
6081,0
6082,0
6083,0
6084,0
6085,0
6086,0
6087,1
6088,1
6089,1
6090,2
6091,2
6092,2
6093,1
6094,1
6095,1
6096,2
6097,2
6098,2
6099,1
6100,1
6101,5
6102,8
6103,8
6104,8
6105,1
6106,1
6107,1
6108,0
6109,0
6110,0
6111,9
6112,9
6113,9
6114,5
6115,8
6116,5
6117,9
6118,8
6119,8
6120,4
6121,4
6122,4
6123,8
6124,8
6125,8
6126,1
6127,1
6128,4
6129,4
6130,3
6131,4
6132,4
6133,4
6134,4
6135,2
6136,2
6137,2
6138,1
6139,1
6140,1
6141,8
6142,8
6143,9
6144,1
6145,1
6146,1
6147,5
6148,5
6149,4
6150,4
6151,4
6152,4
6153,0
6154,0
6155,0
6156,8
6157,8
6158,8
6159,7
6160,7
6161,7
6162,1
6163,1
6164,1
6165,3
6166,3
6167,3
6168,8
6169,8
6170,8
6171,4
6172,4
6173,4
6174,2
6175,2
6176,2
6177,2
6178,2
6179,2
6180,1
6181,1
6182,1
6183,9
6184,9
6185,9
6186,0
6187,0
6188,0
6189,2
6190,2
6191,2
6192,2
6193,2
6194,2
6195,3
6196,3
6197,3
6198,9
6199,9
6200,9
6201,8
6202,8
6203,8
6204,7
6205,7
6206,7
6207,2
6208,2
6209,2
6210,7
6211,7
6212,7
6213,0
6214,0
6215,0
6216,7
6217,7
6218,7
6219,1
6220,1
6221,1
6222,1
6223,1
6224,1
6225,5
6226,5
6227,5
6228,3
6229,1
6230,1
6231,3
6232,1
6233,1
6234,0
6235,0
6236,0
6237,2
6238,2
6239,2
6240,1
6241,1
6242,1
6243,8
6244,8
6245,8
6246,7
6247,7
6248,7
6249,8
6250,8
6251,2
6252,8
6253,8
6254,8
6255,2
6256,2
6257,2
6258,7
6259,7
6260,7
6261,3
6262,3
6263,3
6264,2
6265,2
6266,2
6267,8
6268,8
6269,8
6270,2
6271,2
6272,2
6273,8
6274,8
6275,8
6276,3
6277,3
6278,3
6279,9
6280,8
6281,8
6282,6
6283,6
6284,6
6285,1
6286,1
6287,1
6288,8
6289,8
6290,3
6291,6
6292,6
6293,6
6294,0
6295,0
6296,0
6297,4
6298,4
6299,4
6300,8
6301,8
6302,8
6303,1
6304,1
6305,1
6306,7
6307,7
6308,7
6309,3
6310,3
6311,3
6312,7
6313,7
6314,7
6315,0
6316,0
6317,0
6318,1
6319,1
6320,4
6321,0
6322,0
6323,0
6324,7
6325,7
6326,7
6327,0
6328,0
6329,0
6330,8
6331,8
6332,1
6333,8
6334,8
6335,8
6336,5
6337,5
6338,5
6339,8
6340,8
6341,8
6342,8
6343,8
6344,8
6345,3
6346,3
6347,3
6348,2
6349,2
6350,2
6351,1
6352,1
6353,1
6354,0
6355,8
6356,0
6357,8
6358,8
6359,8
6360,1
6361,1
6362,1
6363,7
6364,7
6365,7
6366,2
6367,2
6368,2
6369,7
6370,7
6371,7
6372,8
6373,8
6374,8
6375,2
6376,2
6377,2
6378,1
6379,1
6380,1
6381,1
6382,1
6383,1
6384,5
6385,4
6386,5
6387,8
6388,8
6389,8
6390,7
6391,7
6392,7
6393,7
6394,7
6395,7
6396,4
6397,4
6398,4
6399,1
6400,1
6401,1
6402,1
6403,1
6404,1
6405,0
6406,0
6407,0
6408,3
6409,3
6410,3
6411,4
6412,4
6413,4
6414,9
6415,9
6416,9
6417,8
6418,8
6419,8
6420,8
6421,8
6422,8
6423,2
6424,2
6425,2
6426,2
6427,2
6428,2
6429,8
6430,8
6431,8
6432,7
6433,2
6434,2
6435,2
6436,2
6437,2
6438,8
6439,4
6440,8
6441,8
6442,3
6443,1
6444,9
6445,9
6446,0
6447,1
6448,1
6449,1
6450,8
6451,8
6452,8
6453,1
6454,0
6455,0
6456,8
6457,8
6458,8
6459,8
6460,8
6461,8
6462,5
6463,8
6464,5
6465,0
6466,6
6467,6
6468,7
6469,2
6470,2
6471,1
6472,1
6473,1
6474,3
6475,3
6476,3
6477,7
6478,7
6479,7
6480,8
6481,8
6482,8
6483,5
6484,5
6485,5
6486,2
6487,2
6488,2
6489,7
6490,7
6491,7
6492,8
6493,8
6494,8
6495,0
6496,0
6497,0
6498,2
6499,9
6500,4
6501,1
6502,1
6503,1
6504,7
6505,7
6506,7
6507,3
6508,3
6509,3
6510,1
6511,1
6512,1
6513,0
6514,0
6515,0
6516,6
6517,6
6518,6
6519,7
6520,7
6521,7
6522,1
6523,1
6524,0
6525,8
6526,8
6527,8
6528,2
6529,8
6530,5
6531,1
6532,1
6533,1
6534,1
6535,1
6536,1
6537,3
6538,1
6539,0
6540,0
6541,0
6542,0
6543,0
6544,0
6545,0
6546,1
6547,1
6548,1
6549,3
6550,3
6551,3
6552,0
6553,0
6554,0
6555,3
6556,3
6557,3
6558,7
6559,7
6560,7
6561,9
6562,9
6563,9
6564,7
6565,7
6566,7
6567,0
6568,0
6569,0
6570,0
6571,0
6572,0
6573,1
6574,1
6575,1
6576,3
6577,3
6578,3
6579,0
6580,0
6581,0
6582,5
6583,5
6584,5
6585,4
6586,4
6587,4
6588,4
6589,4
6590,4
6591,7
6592,7
6593,7
6594,3
6595,3
6596,3
6597,2
6598,8
6599,2
6600,0
6601,0
6602,0
6603,8
6604,8
6605,8
6606,5
6607,5
6608,5
6609,5
6610,5
6611,5
6612,2
6613,2
6614,2
6615,8
6616,8
6617,8
6618,2
6619,7
6620,7
6621,6
6622,6
6623,6
6624,3
6625,3
6626,3
6627,8
6628,8
6629,8
6630,2
6631,2
6632,2
6633,8
6634,8
6635,8
6636,0
6637,8
6638,8
6639,3
6640,3
6641,3
6642,0
6643,0
6644,0
6645,0
6646,0
6647,0
6648,7
6649,7
6650,7
6651,9
6652,9
6653,9
6654,7
6655,7
6656,7
6657,2
6658,2
6659,2
6660,0
6661,0
6662,0
6663,0
6664,0
6665,0
6666,7
6667,7
6668,7
6669,5
6670,5
6671,5
6672,2
6673,2
6674,2
6675,7
6676,7
6677,7
6678,9
6679,9
6680,9
6681,7
6682,7
6683,7
6684,0
6685,0
6686,0
6687,1
6688,1
6689,1
6690,7
6691,7
6692,3
6693,8
6694,8
6695,8
6696,7
6697,7
6698,7
6699,7
6700,7
6701,7
6702,7
6703,7
6704,7
6705,1
6706,1
6707,1
6708,1
6709,1
6710,1
6711,8
6712,8
6713,8
6714,2
6715,8
6716,9
6717,1
6718,1
6719,1
6720,6
6721,6
6722,6
6723,5
6724,0
6725,4
6726,7
6727,7
6728,7
6729,7
6730,1
6731,1
6732,4
6733,3
6734,4
6735,0
6736,0
6737,0
6738,5
6739,5
6740,5
6741,2
6742,2
6743,2
6744,8
6745,3
6746,8
6747,5
6748,5
6749,5
6750,0
6751,0
6752,0
6753,2
6754,2
6755,2
6756,0
6757,0
6758,0
6759,7
6760,2
6761,7
6762,1
6763,1
6764,1
6765,7
6766,7
6767,7
6768,5
6769,5
6770,5
6771,2
6772,2
6773,2
6774,1
6775,1
6776,1
6777,0
6778,0
6779,0
6780,7
6781,7
6782,7
6783,8
6784,8
6785,8
6786,2
6787,2
6788,2
6789,6
6790,6
6791,6
6792,8
6793,8
6794,8
6795,7
6796,7
6797,7
6798,0
6799,0
6800,0
6801,1
6802,1
6803,8
6804,5
6805,5
6806,4
6807,3
6808,3
6809,3
6810,3
6811,3
6812,3
6813,2
6814,2
6815,2
6816,7
6817,4
6818,7
6819,0
6820,1
6821,1
6822,4
6823,4
6824,6
6825,0
6826,0
6827,0
6828,5
6829,2
6830,8
6831,8
6832,8
6833,8
6834,1
6835,1
6836,0
6837,0
6838,1
6839,0
6840,1
6841,0
6842,0
6843,7
6844,7
6845,2
6846,8
6847,8
6848,8
6849,8
6850,8
6851,8
6852,3
6853,8
6854,1
6855,2
6856,2
6857,2
6858,6
6859,6
6860,6
6861,7
6862,7
6863,7
6864,8
6865,5
6866,5
6867,8
6868,8
6869,1
6870,8
6871,3
6872,8
6873,8
6874,1
6875,8
6876,2
6877,2
6878,2
6879,0
6880,0
6881,0
6882,2
6883,2
6884,2
6885,1
6886,1
6887,1
6888,1
6889,4
6890,1
6891,2
6892,2
6893,2
6894,3
6895,3
6896,3
6897,6
6898,0
6899,6
6900,3
6901,3
6902,3
6903,2
6904,8
6905,2
6906,2
6907,2
6908,2
6909,2
6910,2
6911,2
6912,1
6913,1
6914,1
6915,4
6916,4
6917,4
6918,4
6919,4
6920,1
6921,0
6922,0
6923,0
6924,6
6925,6
6926,6
6927,8
6928,8
6929,8
6930,1
6931,1
6932,1
6933,6
6934,6
6935,6
6936,8
6937,8
6938,8
6939,1
6940,1
6941,1
6942,1
6943,1
6944,1
6945,1
6946,1
6947,1
6948,2
6949,2
6950,2
6951,5
6952,5
6953,5
6954,5
6955,5
6956,5
6957,7
6958,7
6959,7
6960,1
6961,1
6962,1
6963,7
6964,7
6965,7
6966,2
6967,2
6968,2
6969,7
6970,7
6971,7
6972,2
6973,8
6974,8
6975,2
6976,2
6977,2
6978,0
6979,0
6980,0
6981,1
6982,1
6983,1
6984,0
6985,1
6986,1
6987,2
6988,2
6989,2
6990,2
6991,7
6992,7
6993,9
6994,9
6995,9
6996,8
6997,8
6998,8
6999,2
7000,2
7001,2
7002,9
7003,9
7004,9
7005,1
7006,1
7007,1
7008,4
7009,4
7010,4
7011,9
7012,9
7013,9
7014,2
7015,7
7016,2
7017,8
7018,8
7019,8
7020,6
7021,6
7022,6
7023,2
7024,2
7025,2
7026,7
7027,7
7028,7
7029,3
7030,3
7031,3
7032,9
7033,9
7034,9
7035,4
7036,4
7037,4
7038,2
7039,7
7040,7
7041,2
7042,2
7043,2
7044,3
7045,3
7046,3
7047,0
7048,0
7049,0
7050,0
7051,0
7052,0
7053,5
7054,5
7055,5
7056,7
7057,7
7058,7
7059,9
7060,9
7061,9
7062,0
7063,0
7064,0
7065,1
7066,1
7067,1
7068,3
7069,3
7070,3
7071,8
7072,8
7073,8
7074,9
7075,9
7076,9
7077,9
7078,9
7079,9
7080,9
7081,9
7082,9
7083,4
7084,4
7085,4
7086,1
7087,1
7088,1
7089,0
7090,8
7091,5
7092,0
7093,0
7094,0
7095,0
7096,0
7097,0
7098,1
7099,1
7100,1
7101,8
7102,8
7103,8
7104,2
7105,2
7106,2
7107,9
7108,9
7109,9
7110,8
7111,8
7112,0
7113,9
7114,9
7115,9
7116,6
7117,6
7118,6
7119,6
7120,6
7121,6
7122,1
7123,1
7124,1
7125,1
7126,1
7127,1
7128,9
7129,9
7130,9
7131,0
7132,0
7133,0
7134,1
7135,1
7136,1
7137,2
7138,2
7139,2
7140,7
7141,7
7142,7
7143,1
7144,1
7145,1
7146,1
7147,8
7148,8
7149,8
7150,8
7151,8
7152,8
7153,8
7154,8
7155,2
7156,2
7157,2
7158,6
7159,6
7160,6
7161,8
7162,7
7163,8
7164,0
7165,0
7166,0
7167,7
7168,7
7169,7
7170,7
7171,7
7172,7
7173,1
7174,1
7175,1
7176,4
7177,6
7178,6
7179,3
7180,3
7181,3
7182,3
7183,3
7184,3
7185,2
7186,2
7187,2
7188,8
7189,8
7190,8
7191,2
7192,2
7193,2
7194,9
7195,1
7196,8
7197,5
7198,8
7199,5
7200,9
7201,9
7202,9
7203,1
7204,1
7205,1
7206,0
7207,8
7208,8
7209,3
7210,3
7211,3
7212,7
7213,7
7214,7
7215,8
7216,8
7217,8
7218,2
7219,2
7220,2
7221,7
7222,7
7223,7
7224,0
7225,0
7226,0
7227,2
7228,2
7229,2
7230,5
7231,5
7232,5
7233,1
7234,1
7235,1
7236,1
7237,1
7238,1
7239,1
7240,1
7241,1
7242,0
7243,0
7244,0
7245,7
7246,7
7247,7
7248,4
7249,4
7250,4
7251,8
7252,8
7253,8
7254,3
7255,3
7256,3
7257,8
7258,8
7259,8
7260,8
7261,8
7262,8
7263,2
7264,2
7265,2
7266,6
7267,4
7268,4
7269,1
7270,1
7271,3
7272,1
7273,1
7274,1
7275,5
7276,5
7277,5
7278,0
7279,0
7280,0
7281,5
7282,5
7283,5
7284,3
7285,3
7286,3
7287,0
7288,0
7289,0
7290,2
7291,2
7292,2
7293,8
7294,8
7295,8
7296,0
7297,0
7298,0
7299,3
7300,3
7301,3
7302,7
7303,7
7304,7
7305,1
7306,4
7307,4
7308,2
7309,2
7310,2
7311,9
7312,9
7313,9
7314,8
7315,8
7316,8
7317,8
7318,8
7319,8
7320,2
7321,2
7322,2
7323,3
7324,3
7325,3
7326,1
7327,1
7328,0
7329,6
7330,6
7331,6
7332,0
7333,0
7334,0
7335,9
7336,9
7337,8
7338,8
7339,8
7340,8
7341,5
7342,5
7343,8
7344,1
7345,1
7346,1
7347,0
7348,0
7349,0
7350,3
7351,3
7352,3
7353,0
7354,0
7355,0
7356,7
7357,7
7358,7
7359,4
7360,4
7361,4
7362,0
7363,0
7364,3
7365,3
7366,3
7367,3
7368,5
7369,5
7370,5
7371,7
7372,7
7373,7
7374,7
7375,7
7376,7
7377,5
7378,5
7379,5
7380,7
7381,7
7382,7
7383,1
7384,1
7385,1
7386,8
7387,8
7388,8
7389,1
7390,1
7391,1
7392,4
7393,7
7394,4
7395,7
7396,7
7397,7
7398,0
7399,0
7400,0
7401,5
7402,5
7403,5
7404,7
7405,7
7406,7
7407,2
7408,2
7409,2
7410,7
7411,7
7412,7
7413,7
7414,7
7415,7
7416,0
7417,0
7418,0
7419,1
7420,1
7421,1
7422,3
7423,3
7424,3
7425,1
7426,1
7427,1
7428,8
7429,8
7430,8
7431,7
7432,7
7433,7
7434,7
7435,7
7436,7
7437,8
7438,8
7439,3
7440,1
7441,1
7442,1
7443,8
7444,2
7445,8
7446,1
7447,1
7448,1
7449,1
7450,1
7451,1
7452,2
7453,2
7454,2
7455,8
7456,8
7457,8
7458,1
7459,1
7460,1
7461,8
7462,3
7463,3
7464,7
7465,7
7466,7
7467,1
7468,1
7469,3
7470,1
7471,1
7472,1
7473,1
7474,1
7475,1
7476,4
7477,4
7478,6
7479,0
7480,0
7481,0
7482,2
7483,2
7484,2
7485,7
7486,7
7487,7
7488,7
7489,7
7490,7
7491,5
7492,5
7493,5
7494,8
7495,8
7496,8
7497,1
7498,1
7499,1
7500,1
7501,1
7502,1
7503,2
7504,2
7505,2
7506,0
7507,0
7508,0
7509,5
7510,5
7511,4
7512,9
7513,9
7514,9
7515,0
7516,0
7517,0
7518,7
7519,7
7520,7
7521,1
7522,1
7523,1
7524,9
7525,9
7526,9
7527,5
7528,5
7529,5
7530,8
7531,2
7532,2
7533,2
7534,2
7535,2
7536,7
7537,7
7538,7
7539,7
7540,7
7541,7
7542,5
7543,5
7544,5
7545,9
7546,9
7547,9
7548,2
7549,2
7550,2
7551,1
7552,1
7553,1
7554,0
7555,0
7556,0
7557,8
7558,8
7559,8
7560,1
7561,1
7562,1
7563,7
7564,7
7565,7
7566,3
7567,3
7568,3
7569,1
7570,1
7571,1
7572,3
7573,1
7574,1
7575,1
7576,1
7577,1
7578,2
7579,2
7580,2
7581,1
7582,1
7583,1
7584,6
7585,6
7586,6
7587,1
7588,1
7589,1
7590,2
7591,2
7592,2
7593,7
7594,7
7595,7
7596,0
7597,0
7598,0
7599,2
7600,2
7601,2
7602,0
7603,0
7604,0
7605,7
7606,7
7607,7
7608,2
7609,2
7610,2
7611,5
7612,1
7613,3
7614,0
7615,0
7616,0
7617,5
7618,5
7619,5
7620,9
7621,9
7622,9
7623,4
7624,5
7625,4
7626,1
7627,1
7628,1
7629,4
7630,7
7631,4
7632,0
7633,0
7634,0
7635,0
7636,0
7637,0
7638,8
7639,8
7640,8
7641,8
7642,8
7643,8
7644,2
7645,2
7646,2
7647,0
7648,0
7649,0
7650,4
7651,4
7652,4
7653,1
7654,8
7655,8
7656,0
7657,0
7658,0
7659,1
7660,1
7661,1
7662,1
7663,1
7664,1
7665,2
7666,2
7667,2
7668,6
7669,6
7670,6
7671,7
7672,7
7673,7
7674,0
7675,0
7676,0
7677,9
7678,9
7679,9
7680,1
7681,1
7682,1
7683,9
7684,9
7685,9
7686,1
7687,1
7688,1
7689,2
7690,2
7691,2
7692,0
7693,9
7694,0
7695,0
7696,0
7697,0
7698,6
7699,6
7700,6
7701,2
7702,2
7703,2
7704,7
7705,2
7706,7
7707,0
7708,0
7709,0
7710,0
7711,0
7712,0
7713,8
7714,8
7715,8
7716,2
7717,2
7718,2
7719,1
7720,1
7721,1
7722,1
7723,1
7724,1
7725,7
7726,7
7727,7
7728,6
7729,6
7730,6
7731,2
7732,2
7733,2
7734,5
7735,2
7736,8
7737,1
7738,1
7739,1
7740,2
7741,2
7742,2
7743,3
7744,3
7745,1
7746,2
7747,2
7748,7
7749,1
7750,1
7751,1
7752,1
7753,0
7754,0
7755,3
7756,3
7757,3
7758,9
7759,3
7760,3
7761,1
7762,1
7763,1
7764,2
7765,2
7766,2
7767,5
7768,1
7769,5
7770,4
7771,4
7772,4
7773,9
7774,9
7775,9
7776,8
7777,8
7778,8
7779,6
7780,4
7781,6
7782,0
7783,0
7784,0
7785,1
7786,1
7787,1
7788,8
7789,8
7790,8
7791,5
7792,2
7793,5
7794,1
7795,1
7796,1
7797,2
7798,2
7799,2
7800,4
7801,4
7802,4
7803,3
7804,3
7805,3
7806,4
7807,4
7808,4
7809,3
7810,3
7811,3
7812,1
7813,1
7814,1
7815,8
7816,8
7817,8
7818,8
7819,8
7820,9
7821,1
7822,1
7823,1
7824,7
7825,7
7826,7
7827,4
7828,4
7829,4
7830,5
7831,5
7832,5
7833,9
7834,9
7835,9
7836,1
7837,1
7838,3
7839,0
7840,0
7841,0
7842,4
7843,4
7844,4
7845,2
7846,2
7847,2
7848,7
7849,7
7850,7
7851,2
7852,2
7853,2
7854,1
7855,1
7856,1
7857,9
7858,7
7859,7
7860,5
7861,5
7862,5
7863,0
7864,0
7865,0
7866,4
7867,4
7868,4
7869,2
7870,2
7871,2
7872,9
7873,9
7874,9
7875,8
7876,8
7877,8
7878,9
7879,9
7880,9
7881,1
7882,1
7883,1
7884,5
7885,5
7886,5
7887,4
7888,1
7889,8
7890,5
7891,1
7892,5
7893,2
7894,2
7895,2
7896,8
7897,8
7898,8
7899,8
7900,8
7901,8
7902,2
7903,2
7904,2
7905,2
7906,2
7907,2
7908,2
7909,2
7910,2
7911,8
7912,6
7913,6
7914,8
7915,8
7916,2
7917,0
7918,4
7919,0
7920,8
7921,8
7922,4
7923,0
7924,0
7925,0
7926,6
7927,6
7928,6
7929,2
7930,2
7931,2
7932,1
7933,1
7934,1
7935,0
7936,9
7937,0
7938,2
7939,2
7940,2
7941,2
7942,2
7943,2
7944,2
7945,2
7946,2
7947,5
7948,5
7949,5
7950,2
7951,2
7952,2
7953,9
7954,9
7955,9
7956,1
7957,1
7958,1
7959,8
7960,8
7961,8
7962,3
7963,3
7964,3
7965,1
7966,1
7967,1
7968,8
7969,8
7970,8
7971,0
7972,0
7973,0
7974,1
7975,1
7976,0
7977,5
7978,5
7979,5
7980,4
7981,7
7982,4
7983,7
7984,7
7985,7
7986,7
7987,7
7988,7
7989,2
7990,2
7991,2
7992,8
7993,8
7994,8
7995,6
7996,6
7997,6
7998,1
7999,1
8000,1
8001,8
8002,8
8003,8
8004,8
8005,8
8006,8
8007,6
8008,6
8009,6
8010,7
8011,7
8012,7
8013,6
8014,6
8015,6
8016,1
8017,1
8018,1
8019,1
8020,1
8021,1
8022,3
8023,3
8024,3
8025,1
8026,1
8027,1
8028,5
8029,5
8030,5
8031,5
8032,5
8033,5
8034,8
8035,9
8036,8
8037,1
8038,1
8039,1
8040,1
8041,1
8042,1
8043,0
8044,0
8045,0
8046,9
8047,9
8048,9
8049,1
8050,1
8051,1
8052,1
8053,1
8054,1
8055,1
8056,1
8057,1
8058,8
8059,8
8060,8
8061,3
8062,3
8063,3
8064,3
8065,3
8066,3
8067,2
8068,7
8069,7
8070,7
8071,7
8072,7
8073,2
8074,2
8075,2
8076,9
8077,9
8078,9
8079,7
8080,1
8081,1
8082,1
8083,1
8084,1
8085,4
8086,4
8087,4
8088,2
8089,2
8090,2
8091,3
8092,7
8093,7
8094,7
8095,7
8096,7
8097,0
8098,0
8099,0
8100,7
8101,7
8102,7
8103,2
8104,2
8105,2
8106,7
8107,7
8108,7
8109,0
8110,0
8111,0
8112,1
8113,1
8114,1
8115,7
8116,7
8117,7
8118,1
8119,1
8120,1
8121,7
8122,3
8123,3
8124,3
8125,3
8126,3
8127,7
8128,7
8129,7
8130,7
8131,7
8132,7
8133,8
8134,8
8135,8
8136,1
8137,3
8138,7
8139,5
8140,5
8141,5
8142,9
8143,9
8144,9
8145,5
8146,5
8147,5
8148,2
8149,2
8150,2
8151,8
8152,8
8153,8
8154,1
8155,1
8156,1
8157,7
8158,7
8159,7
8160,2
8161,2
8162,2
8163,1
8164,1
8165,1
8166,6
8167,4
8168,4
8169,5
8170,5
8171,5
8172,8
8173,8
8174,8
8175,1
8176,1
8177,1
8178,2
8179,2
8180,2
8181,1
8182,1
8183,1
8184,0
8185,0
8186,0
8187,7
8188,7
8189,7
8190,3
8191,3
8192,3
8193,7
8194,0
8195,7
8196,0
8197,0
8198,0
8199,2
8200,2
8201,2
8202,0
8203,0
8204,0
8205,1
8206,1
8207,1
8208,8
8209,8
8210,8
8211,9
8212,9
8213,9
8214,3
8215,3
8216,3
8217,3
8218,3
8219,3
8220,5
8221,8
8222,5
8223,3
8224,8
8225,8
8226,7
8227,7
8228,1
8229,8
8230,8
8231,5
8232,9
8233,7
8234,0
8235,4
8236,5
8237,5
8238,0
8239,0
8240,0
8241,6
8242,6
8243,3
8244,7
8245,7
8246,7
8247,7
8248,7
8249,7
8250,7
8251,7
8252,7
8253,5
8254,5
8255,3
8256,1
8257,1
8258,1
8259,6
8260,6
8261,6
8262,7
8263,2
8264,2
8265,2
8266,2
8267,2
8268,0
8269,5
8270,0
8271,7
8272,7
8273,7
8274,9
8275,9
8276,9
8277,2
8278,2
8279,2
8280,7
8281,7
8282,9
8283,8
8284,8
8285,8
8286,9
8287,8
8288,8
8289,2
8290,7
8291,7
8292,3
8293,3
8294,3
8295,1
8296,1
8297,1
8298,4
8299,4
8300,4
8301,3
8302,3
8303,3
8304,8
8305,8
8306,0
8307,1
8308,1
8309,1
8310,7
8311,7
8312,7
8313,5
8314,4
8315,5
8316,1
8317,1
8318,1
8319,9
8320,9
8321,9
8322,8
8323,8
8324,8
8325,6
8326,6
8327,6
8328,3
8329,3
8330,3
8331,1
8332,1
8333,1
8334,0
8335,0
8336,0
8337,7
8338,7
8339,7
8340,1
8341,1
8342,1
8343,1
8344,1
8345,1
8346,1
8347,5
8348,5
8349,2
8350,2
8351,2
8352,5
8353,5
8354,5
8355,6
8356,6
8357,6
8358,7
8359,7
8360,7
8361,7
8362,7
8363,7
8364,6
8365,4
8366,6
8367,7
8368,7
8369,7
8370,2
8371,2
8372,2
8373,5
8374,5
8375,5
8376,3
8377,3
8378,3
8379,5
8380,5
8381,5
8382,7
8383,7
8384,7
8385,8
8386,8
8387,8
8388,1
8389,1
8390,1
8391,0
8392,0
8393,0
8394,6
8395,6
8396,6
8397,6
8398,6
8399,6
8400,7
8401,7
8402,7
8403,8
8404,8
8405,8
8406,5
8407,5
8408,8
8409,2
8410,2
8411,2
8412,7
8413,7
8414,2
8415,8
8416,8
8417,8
8418,9
8419,9
8420,9
8421,2
8422,2
8423,2
8424,7
8425,7
8426,7
8427,1
8428,1
8429,5
8430,9
8431,9
8432,9
8433,1
8434,1
8435,1
8436,8
8437,8
8438,8
8439,7
8440,7
8441,7
8442,2
8443,2
8444,2
8445,6
8446,6
8447,6
8448,2
8449,2
8450,2
8451,7
8452,7
8453,7
8454,9
8455,9
8456,9
8457,8
8458,8
8459,8
8460,8
8461,8
8462,8
8463,0
8464,0
8465,0
8466,8
8467,8
8468,8
8469,2
8470,2
8471,2
8472,0
8473,0
8474,0
8475,0
8476,0
8477,0
8478,2
8479,2
8480,2
8481,7
8482,7
8483,7
8484,0
8485,0
8486,0
8487,5
8488,5
8489,5
8490,2
8491,2
8492,2
8493,4
8494,6
8495,4
8496,1
8497,1
8498,1
8499,2
8500,2
8501,2
8502,2
8503,2
8504,2
8505,4
8506,4
8507,4
8508,1
8509,1
8510,1
8511,1
8512,0
8513,8
8514,8
8515,1
8516,1
8517,7
8518,7
8519,3
8520,3
8521,3
8522,3
8523,0
8524,0
8525,0
8526,0
8527,0
8528,0
8529,8
8530,8
8531,8
8532,1
8533,1
8534,1
8535,0
8536,0
8537,0
8538,2
8539,2
8540,2
8541,8
8542,8
8543,8
8544,3
8545,3
8546,3
8547,0
8548,0
8549,0
8550,1
8551,1
8552,1
8553,8
8554,9
8555,9
8556,7
8557,7
8558,2
8559,2
8560,8
8561,8
8562,7
8563,7
8564,7
8565,8
8566,5
8567,5
8568,6
8569,6
8570,6
8571,1
8572,1
8573,1
8574,1
8575,1
8576,1
8577,1
8578,1
8579,1
8580,5
8581,5
8582,5
8583,7
8584,7
8585,7
8586,0
8587,0
8588,0
8589,1
8590,1
8591,1
8592,5
